STUDENT ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,COURSE ID,GRADE,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,"Marital status;Application mode;Application order;Course;""Daytime/evening attendance	"";Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target",Interest,Aptitude,SoftSkills,Logic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;2;9556;1;1;133.1;1;3;1;2;4;136.1;0;0;0;1;1;0;26;0;0;7;7;2;11.75;0;0;5;10;0;0.0;0;12.4;0.5;1.79;Dropout,5,2.574792164924693,9.569917688704415,9.267128453077733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9254;1;1;120.0;1;37;37;9;9;115.1;1;0;0;0;1;0;21;0;0;6;11;3;11.0;0;0;6;14;0;0.0;0;9.4;-0.8;-3.12;Dropout,3,1.3566146716037775,0.6043654494056405,0.3161501127124211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;16;2;171;1;1;145.0;1;3;3;2;2;143.6;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Graduate,3,2.600480402524339,4.432534414749622,7.733922246287723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9147;1;1;127.0;1;37;38;9;7;115.8;1;0;0;1;1;0;18;0;0;5;5;5;13.4;0;0;5;6;5;12.2;0;11.1;0.6;2.02;Graduate,4,3.850580557189617,1.8624493829977473,0.5205239836730713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;171;1;1;135.0;1;19;19;4;7;149.0;1;0;0;1;1;0;22;0;14;17;21;17;12.578947368421051;0;15;17;20;17;12.117647058823527;0;11.1;0.6;2.02;Graduate,6,9.429827840711356,4.85344897134418,0.381536059353772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9119;1;19;133.1;1;37;37;9;9;100.0;0;0;0;1;1;0;36;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;16.2;0.3;-0.92;Dropout,6,6.103760597816921,8.301772429995873,4.298176981413819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9773;1;1;125.0;1;38;38;9;9;133.4;1;0;0;1;1;1;20;0;0;6;8;6;12.0;0;0;6;8;6;11.5;0;13.9;-0.3;0.79;Graduate,5,8.349737856829623,9.506117747428902,0.6307517434296672
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9670;1;1;127.0;1;3;4;2;2;122.8;0;0;0;1;1;0;20;0;0;6;6;3;12.333333333333334;0;0;6;9;0;0.0;0;10.8;1.4;1.74;Dropout,5,7.103515007123322,6.342526534515374,7.891439512929121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;1;133.1;1;37;1;5;4;151.2;0;0;0;1;1;0;25;0;0;5;11;4;11.5;0;0;5;11;3;13.5;0;12.4;0.5;1.79;Dropout,6,1.1250313052663174,3.5390566721181704,5.295630936483372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9003;1;1;150.0;1;37;19;6;4;137.0;0;0;0;1;1;0;35;0;1;6;7;5;12.8;0;1;6;11;5;13.833333333333334;0;15.5;2.8;-4.06;Graduate,5,7.359204063739488,6.033255656445984,0.2903878265977444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;171;1;1;133.1;1;1;37;7;7;118.0;0;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;11.1;0.6;2.02;Dropout,6,2.7509888155912443,3.1200130610845034,0.4050068648191951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9070;1;1;150.0;1;3;39;3;7;126.4;0;0;0;1;1;0;26;0;5;7;8;7;13.285714285714286;0;3;8;11;7;12.142857142857142;0;12.4;0.5;1.79;Enrolled,2,6.391078469947064,9.098236408320604,6.126685297394793
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9003;1;39;130.0;1;38;38;9;5;130.0;0;0;1;0;1;0;20;0;0;6;16;4;11.8;0;0;6;15;2;12.0;0;16.2;0.3;-0.92;Dropout,6,3.4096197364298853,8.70400463105837,8.06111817658405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;8014;0;12;133.1;1;37;1;9;10;112.5;0;0;0;1;1;0;50;0;6;13;13;6;11.333333333333334;0;2;11;11;2;13.5;0;16.2;0.3;-0.92;Dropout,3,9.976722632646592,5.582317502796609,4.377995312747736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;125.0;1;19;38;9;8;118.3;0;0;0;1;1;0;20;0;0;8;12;5;12.002;1;0;8;12;5;12.002;1;10.8;1.4;1.74;Dropout,5,2.6355147949677784,3.2479891538036054,5.545806715356244
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;127.0;1;3;1;2;8;121.4;0;0;0;1;1;0;20;0;0;7;10;5;13.976666666666668;0;0;8;9;8;13.22222222222222;0;12.4;0.5;1.79;Enrolled,6,2.7913047077426967,2.9338967558297835,7.998294540499016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9003;1;3;140.0;1;3;19;2;10;140.0;0;0;0;0;1;0;35;0;0;6;10;5;15.2;0;1;6;9;1;11.0;0;15.5;2.8;-4.06;Dropout,6,9.306722555623983,0.3341799470505946,6.105061740418192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9670;1;1;110.0;1;3;19;4;5;109.0;0;0;0;1;1;1;19;0;0;6;7;6;13.142857142857142;0;0;6;8;6;14.166666666666666;0;15.5;2.8;-4.06;Graduate,5,0.2464440463632267,8.158208510252953,2.247602376588195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;2;9147;1;1;133.1;1;37;37;5;7;110.0;0;0;0;1;1;0;43;0;0;5;14;0;0.0;1;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Dropout,2,6.966889878731969,4.50383213039008,6.130520258694786
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9500;1;1;124.0;1;3;38;2;1;119.8;0;0;0;1;1;0;19;0;0;8;11;7;13.867142857142856;0;0;8;11;7;13.867142857142856;0;10.8;1.4;1.74;Graduate,2,7.2532639073587815,3.251329284002644,6.282794590652135
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9500;1;1;114.0;1;37;37;9;9;130.0;0;0;0;1;1;0;25;0;0;8;11;6;12.675;0;0;8;11;6;12.675;0;12.7;3.7;-1.7;Graduate,5,8.363785774103993,4.711103549977539,7.341069808811267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;16;1;171;1;1;155.0;1;1;3;5;10;167.3;1;0;0;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Graduate,1,9.744393106384754,8.18737990454652,6.208741875568013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9853;1;1;114.0;1;1;19;9;9;111.9;1;0;0;1;1;1;20;0;0;6;6;6;12.0;0;0;6;7;6;12.5;0;7.6;2.6;0.32;Enrolled,5,9.756019191566525,1.2461420770752119,9.69242130458038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;171;1;1;133.1;1;38;37;5;5;136.0;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Dropout,5,0.6527675756646389,8.576559882418273,1.9728830871706848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9254;1;1;125.0;1;37;37;3;3;124.0;0;0;0;1;1;1;19;0;0;6;7;6;11.0;0;0;6;6;5;12.2;0;11.1;0.6;2.02;Dropout,2,8.218393227529026,8.97508835108354,9.510906795670763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;1;120.0;1;19;37;3;9;132.9;0;0;0;1;1;0;32;0;0;5;11;4;10.75;0;0;5;11;4;11.333333333333334;0;13.9;-0.3;0.79;Dropout,2,6.463099336573813,9.467079150338883,5.383394903500163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9773;1;38;100.0;1;37;37;9;7;154.0;1;0;0;1;1;0;57;0;0;6;7;5;14.2;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;Graduate,5,6.473421343730912,3.974879924226278,6.71956140494912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;133.1;1;1;19;3;5;115.0;0;0;0;0;1;0;20;0;0;7;11;4;12.6;0;0;7;7;4;11.575;0;16.2;0.3;-0.92;Dropout,5,1.283499266146948,2.1714040403767187,0.9946159745218985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;1;120.0;1;1;1;5;5;96.0;1;0;0;0;1;0;38;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;Dropout,5,6.501871664456534,3.7364081846669848,3.80575941378107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;1;120.0;1;37;3;9;3;168.2;0;0;0;1;1;0;45;0;0;5;6;5;14.0;0;0;5;6;5;14.166666666666666;0;12.4;0.5;1.79;Graduate,2,9.824825806012479,3.3291209623140325,7.693791464631726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9773;1;1;110.0;1;37;37;9;10;140.0;0;0;1;0;1;0;43;0;0;6;16;2;10.0;0;0;6;12;4;12.25;0;10.8;1.4;1.74;Dropout,5,9.11818569539447,1.7615391250286005,7.0691101509899035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9070;1;1;144.0;1;38;1;9;9;137.4;1;0;0;1;1;0;19;0;0;6;6;6;13.833333333333334;0;0;6;8;6;13.125;0;10.8;1.4;1.74;Graduate,5,4.391306608048505,6.07266670101488,0.40139388165410184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;19;133.1;1;19;19;4;4;150.0;0;0;0;0;1;0;49;0;0;5;8;2;11.0;0;0;5;5;1;11.0;0;15.5;2.8;-4.06;Dropout,4,0.3994797328609434,4.766241605086289,5.465942634972446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9500;1;19;133.1;1;37;38;9;7;100.5;1;0;0;1;1;0;43;0;0;8;8;7;11.635714285714286;0;0;8;8;7;11.635714285714286;0;10.8;1.4;1.74;Enrolled,1,3.6229349000020483,8.657009923240036,0.8827819296840944
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;8014;0;1;133.1;1;37;38;9;9;148.5;0;0;0;1;1;0;34;0;0;6;6;4;12.25;0;0;5;5;0;0.0;0;11.1;0.6;2.02;Dropout,3,8.263903116005553,0.32109580482058253,9.958564291781624
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9119;1;1;138.0;1;19;19;5;5;123.3;1;0;1;1;1;0;18;0;0;5;9;4;12.5;0;0;5;11;5;11.285714285714286;0;12.4;0.5;1.79;Enrolled,1,7.0149910146516605,6.438679275551263,8.972965885332947
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;1;120.0;1;38;38;1;4;138.7;0;0;0;1;1;0;43;0;0;5;5;5;13.8;0;0;5;6;5;13.666666666666666;0;10.8;1.4;1.74;Graduate,4,4.593436555939564,7.629488785115611,0.21080660428536957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9254;1;1;120.0;1;19;1;9;8;117.2;0;0;0;1;1;0;21;0;0;6;8;3;12.0;0;0;6;9;1;11.0;0;15.5;2.8;-4.06;Dropout,3,0.5510153515883109,7.59486569188307,8.586495789026309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;1;160.0;1;34;34;99;99;114.3;0;0;0;1;1;0;40;0;0;5;9;3;11.0;0;0;5;8;4;12.5;1;7.6;2.6;0.32;Enrolled,5,4.268947278233027,8.860739670955251,9.194296005584077
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;134.0;1;19;37;5;5;125.3;1;0;0;1;1;1;19;0;0;6;7;4;13.75;0;0;6;10;6;11.555555555555555;0;10.8;1.4;1.74;Graduate,4,4.690249397178835,7.290337428294941,3.535482225634551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9254;1;1;133.1;1;37;37;1;1;97.0;0;0;0;1;1;0;27;0;0;6;6;6;10.666666666666666;0;0;6;8;4;11.25;0;10.8;1.4;1.74;Enrolled,5,9.28555532894136,9.278100616476962,7.195016550477659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;42;1;9556;1;1;110.0;1;37;37;9;6;140.0;0;0;0;1;1;0;43;0;0;7;7;0;0.0;0;0;8;13;2;13.15;0;16.2;0.3;-0.92;Dropout,2,6.410861035821594,3.3265659982089146,4.4210374620777895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9991;0;1;130.0;1;37;37;9;9;124.0;0;0;0;1;1;0;31;0;1;5;6;5;13.833333333333334;0;0;5;7;5;15.4;0;9.4;-0.8;-3.12;Graduate,6,3.116529166546489,5.032094167515431,6.552324845763441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9003;1;39;140.0;1;38;1;134;134;140.0;1;0;1;1;1;0;26;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51;Enrolled,4,5.253182644507214,0.14079663282890675,3.403174042981915
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;1;150.0;1;37;38;175;103;127.0;0;0;0;1;1;0;34;0;0;5;5;5;15.8;0;0;5;5;5;16.8;0;8.9;1.4;3.51;Graduate,2,0.6605530782216007,0.06957587303291213,3.2255923663326835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4;43;1;9500;1;19;100.0;1;34;34;0;0;110.0;0;0;0;1;1;0;30;0;11;14;26;12;12.52608695652174;1;11;14;26;12;12.52608695652174;1;7.6;2.6;0.32;Graduate,4,9.725682356497368,2.401266204515199,4.244338888575791
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9500;1;19;133.1;1;38;38;7;8;170.0;0;0;0;1;1;0;36;0;0;7;9;6;12.783333333333331;0;0;8;11;0;0.0;0;16.2;0.3;-0.92;Dropout,4,3.60059901930726,1.0080719713908526,1.4556775865250116
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9991;0;3;120.0;1;37;37;6;7;120.0;0;0;1;0;1;0;46;0;0;5;5;0;0.0;0;0;5;5;1;10.0;0;11.1;0.6;2.02;Dropout,2,4.7786735491313586,2.602113679357536,8.311389644353826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9085;1;1;133.1;1;1;19;5;9;130.0;0;0;0;1;1;0;22;0;0;5;8;3;13.0;0;0;5;8;3;10.666666666666666;0;7.6;2.6;0.32;Graduate,3,3.552839742369226,1.770432945283974,3.4869789536163665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9003;1;3;130.0;1;1;19;5;9;130.0;0;0;0;1;1;0;27;0;0;6;8;0;0.0;0;0;6;10;0;0.0;0;16.2;0.3;-0.92;Dropout,1,6.825117301162002,0.2852002483864824,4.0014955390584515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9119;1;1;126.0;1;1;38;141;192;122.5;1;0;0;1;1;0;20;0;0;5;7;5;10.8;0;0;5;9;3;12.0;0;8.9;1.4;3.51;Enrolled,5,6.62232158329593,9.093041464060494,8.940546127021445
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;51;1;9147;1;1;130.0;1;19;38;9;8;115.7;0;0;0;1;1;0;20;0;0;5;7;5;11.0;0;0;5;7;3;10.0;0;8.9;1.4;3.51;Enrolled,4,7.153223105291357,0.08223131388891525,4.966238140631713
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;42;1;9119;1;1;140.0;1;19;19;90;90;120.0;0;0;1;0;1;0;31;0;0;4;4;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout,5,2.6814322961192083,7.360821443370854,5.442539093508629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9119;1;1;140.0;1;37;19;9;9;166.0;1;0;1;1;1;0;20;0;0;5;7;0;0.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Enrolled,6,3.15668481164066,1.5214788691951653,9.564981247770985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9773;1;1;145.0;1;1;38;90;8;132.8;1;0;0;0;1;0;21;0;0;6;10;2;12.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout,2,1.2525123109620795,9.122296219996,8.867263831449891
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9147;1;1;133.1;1;19;19;9;7;100.0;0;0;0;1;1;0;21;0;0;5;7;4;10.75;0;0;5;10;2;11.0;3;16.2;0.3;-0.92;Dropout,5,6.5550997184611255,8.927959395898858,1.694667088884395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9147;1;1;127.0;1;1;4;9;10;121.8;0;0;0;1;1;0;19;0;0;5;8;5;11.6;0;0;5;10;4;13.5;3;16.2;0.3;-0.92;Graduate,2,0.3979712733565255,6.539011463692574,4.7321502991810505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9147;1;1;114.0;1;19;19;4;4;109.5;1;0;0;1;1;1;20;0;0;5;6;5;11.8;0;0;5;8;4;11.6;0;8.9;1.4;3.51;Graduate,5,5.976823355234591,6.722341498006052,9.712962274285456
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9003;1;1;140.0;1;38;1;9;4;138.3;0;0;0;1;1;0;18;0;0;6;7;6;16.0;0;0;6;6;6;15.166666666666666;0;12.4;0.5;1.79;Graduate,1,8.696958848516338,0.053391419696885434,3.7236629822860268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9773;1;1;140.0;1;1;1;4;3;131.6;0;0;0;1;1;1;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;11.5;0;16.2;0.3;-0.92;Graduate,1,8.908321482896335,9.848715661136021,3.715731085162001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9500;1;1;120.0;1;1;2;144;123;125.3;0;0;1;1;1;0;30;0;0;7;12;4;14.4;0;0;7;9;6;13.5;0;12.4;0.5;1.79;Enrolled,1,4.490377603699617,8.778326035758145,1.9503023178915435
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9254;1;19;133.1;1;19;19;3;1;101.5;0;0;1;0;1;0;34;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;Dropout,1,4.593036882130738,8.95106225730092,1.1432311411912521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;115.0;1;19;19;191;171;109.1;0;0;1;0;1;0;21;0;0;6;11;4;12.25;0;0;6;9;4;13.4;0;11.1;0.6;2.02;Enrolled,1,0.7696918300801736,6.592445370508719,7.4030479075598175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9070;1;39;123.9;1;37;1;9;7;123.9;0;0;0;1;1;0;20;0;2;7;9;5;12.6;0;5;9;10;8;12.75;1;16.2;0.3;-0.92;Dropout,1,6.707650254430357,3.447869286545365,7.700304687015165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;157.0;1;37;37;9;9;143.0;0;0;0;1;1;0;18;0;0;8;8;7;13.4;0;0;8;8;7;13.4;0;12.7;3.7;-1.7;Graduate,2,8.212594203728456,8.936486490904809,9.690129635029999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;171;1;1;127.0;1;1;1;4;3;126.3;1;0;1;1;1;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Dropout,4,2.4465505460471304,2.9151692815119237,7.73418210905363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;42;1;9003;1;1;120.0;1;3;1;2;2;113.3;0;0;0;1;1;0;26;0;0;6;9;1;10.0;0;0;6;6;0;0.0;0;12.4;0.5;1.79;Dropout,5,4.213008816333646,5.627115433422029,2.433524940335987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9119;1;1;130.0;1;38;19;7;3;119.9;1;0;1;1;1;0;20;0;0;5;5;0;0.0;0;0;5;5;0;0.0;5;9.4;-0.8;-3.12;Dropout,1,8.388393367652704,0.997309723438824,0.4011657828851545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9003;1;39;140.0;1;1;38;1;9;140.0;0;0;0;1;1;0;25;0;0;6;16;3;11.25;0;0;6;14;4;11.2;0;15.5;2.8;-4.06;Dropout,2,8.77120467662288,9.219556301327502,9.854373843696603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;109.0;1;1;1;4;4;108.0;0;0;0;1;1;0;19;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Enrolled,2,2.431799802642259,1.4077045777121333,3.4045069554360574
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;2;9147;1;1;143.0;1;19;5;4;1;100.0;1;0;0;1;1;0;24;0;0;5;8;3;10.666666666666666;1;0;5;5;1;14.0;0;9.4;-0.8;-3.12;Dropout,2,5.505706345413643,2.2489680573040727,3.1197154243242076
